# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
1.00961      	9.874469e-24
1.0108       	4.678740e-24
1.012        	-6.048758e-24
1.01319      	-6.410650e-24
1.01438      	6.462349e-25
1.01557      	1.711230e-23
1.01675      	4.627042e-24
1.01794      	-5.699791e-24
1.01912      	5.841963e-24
1.0203       	7.496324e-25
1.02148      	-3.618915e-25
1.02266      	-4.110054e-24
1.02384      	-1.579398e-23
1.02501      	-1.363556e-23
1.02618      	-1.001664e-23
1.02736      	3.231174e-25
1.02852      	5.470378e-24
1.02969      	7.833982e-24
1.03085      	-4.014734e-25
1.03201      	1.037207e-23
1.03317      	-4.833837e-24
1.03433      	-1.404915e-23
1.03549      	8.530300e-25
1.03664      	-4.911385e-24
