# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
11.4854      	6.909185e-11
11.4878      	6.909602e-11
11.4902      	6.910050e-11
11.4927      	6.910489e-11
11.4951      	6.910895e-11
11.4976      	6.911318e-11
11.5         	6.911669e-11
11.5024      	6.911954e-11
11.5049      	6.912288e-11
11.5073      	6.912649e-11
11.5098      	6.913042e-11
11.5122      	6.913442e-11
11.5146      	6.913891e-11
11.5171      	6.914331e-11
11.5195      	6.914884e-11
11.522       	6.915685e-11
11.5244      	6.916577e-11
11.5268      	6.916260e-11
11.5293      	6.913969e-11
11.5317      	6.913035e-11
11.5341      	6.913465e-11
11.5366      	6.913965e-11
11.539       	6.914519e-11
11.5415      	6.914800e-11
11.5439      	6.915184e-11
11.5463      	6.915386e-11
11.5488      	6.915674e-11
11.5512      	6.915922e-11
11.5537      	6.916167e-11
11.5561      	6.916349e-11
11.5585      	6.916491e-11
11.561       	6.916618e-11
11.5634      	6.916720e-11
11.5659      	6.916757e-11
11.5683      	6.916820e-11
11.5707      	6.916800e-11
11.5732      	6.916823e-11
11.5756      	6.916882e-11
11.578       	6.916913e-11
11.5805      	6.916928e-11
11.5829      	6.916940e-11
11.5854      	6.916814e-11
11.5878      	6.916905e-11
11.5902      	6.916760e-11
11.5927      	6.916838e-11
11.5951      	6.916745e-11
11.5976      	6.916661e-11
11.6         	6.916591e-11
11.6024      	6.916486e-11
11.6049      	6.916383e-11
11.6073      	6.916297e-11
11.6098      	6.916157e-11
11.6122      	6.916018e-11
11.6146      	6.915852e-11
11.6171      	6.915728e-11
11.6195      	6.915540e-11
11.622       	6.915353e-11
11.6244      	6.915148e-11
11.6268      	6.914928e-11
11.6293      	6.914724e-11
11.6317      	6.914510e-11
11.6341      	6.914272e-11
11.6366      	6.914055e-11
11.639       	6.913774e-11
11.6415      	6.913559e-11
11.6439      	6.913302e-11
11.6463      	6.913009e-11
11.6488      	6.912791e-11
11.6512      	6.912378e-11
11.6537      	6.912192e-11
11.6561      	6.911715e-11
11.6585      	6.911506e-11
11.661       	6.911231e-11
11.6634      	6.910770e-11
11.6659      	6.910476e-11
11.6683      	6.910160e-11
11.6707      	6.909741e-11
11.6732      	6.909416e-11
11.6756      	6.909034e-11
11.678       	6.908685e-11
11.6805      	6.908310e-11
11.6829      	6.907925e-11
11.6854      	6.907525e-11
11.6878      	6.907097e-11
11.6902      	6.906732e-11
11.6927      	6.906350e-11
11.6951      	6.906016e-11
11.6976      	6.905490e-11
11.7         	6.905297e-11
11.7024      	6.905127e-11
11.7049      	6.905254e-11
11.7073      	6.905742e-11
11.7098      	6.905543e-11
11.7122      	6.904577e-11
11.7146      	6.903342e-11
11.7171      	6.902195e-11
11.7195      	6.901318e-11
11.722       	6.900786e-11
11.7244      	6.900183e-11
11.7268      	6.899609e-11
11.7293      	6.899046e-11
11.7317      	6.898453e-11
11.7341      	6.898187e-11
11.7366      	6.897288e-11
11.739       	6.896737e-11
11.7415      	6.896267e-11
11.7439      	6.895373e-11
11.7463      	6.894961e-11
11.7488      	6.894222e-11
11.7512      	6.893624e-11
11.7537      	6.892961e-11
11.7561      	6.892335e-11
11.7585      	6.891696e-11
11.761       	6.891042e-11
11.7634      	6.890402e-11
11.7659      	6.889702e-11
11.7683      	6.889050e-11
11.7707      	6.888365e-11
11.7732      	6.887522e-11
11.7756      	6.887043e-11
11.778       	6.886293e-11
11.7805      	6.885497e-11
11.7829      	6.884742e-11
11.7854      	6.883998e-11
11.7878      	6.883010e-11
11.7902      	6.882462e-11
11.7927      	6.881938e-11
11.7951      	6.881324e-11
11.7976      	6.881275e-11
11.8         	6.881332e-11
11.8024      	6.879996e-11
11.8049      	6.878797e-11
11.8073      	6.877748e-11
11.8098      	6.876823e-11
11.8122      	6.875943e-11
11.8146      	6.875197e-11
11.8171      	6.874412e-11
11.8195      	6.873583e-11
11.822       	6.872803e-11
11.8244      	6.872033e-11
11.8268      	6.871263e-11
11.8293      	6.870502e-11
11.8317      	6.869720e-11
11.8341      	6.868981e-11
11.8366      	6.868264e-11
11.839       	6.867579e-11
11.8415      	6.866988e-11
11.8439      	6.866473e-11
11.8463      	6.866368e-11
11.8488      	6.866369e-11
11.8512      	6.867874e-11
11.8537      	6.868680e-11
11.8561      	6.867066e-11
11.8585      	6.861779e-11
11.861       	6.859230e-11
11.8634      	6.858800e-11
11.8659      	6.857130e-11
11.8683      	6.856010e-11
11.8707      	6.854946e-11
11.8732      	6.853572e-11
11.8756      	6.852268e-11
11.878       	6.851062e-11
11.8805      	6.849877e-11
11.8829      	6.848767e-11
11.8854      	6.847701e-11
11.8878      	6.846679e-11
11.8902      	6.845647e-11
11.8927      	6.844602e-11
11.8951      	6.843668e-11
11.8976      	6.842594e-11
11.9         	6.841521e-11
11.9024      	6.840443e-11
11.9049      	6.839344e-11
11.9073      	6.838183e-11
11.9098      	6.837055e-11
11.9122      	6.835947e-11
11.9146      	6.834806e-11
11.9171      	6.833668e-11
11.9195      	6.832519e-11
11.922       	6.831337e-11
11.9244      	6.830207e-11
11.9268      	6.829060e-11
11.9293      	6.827889e-11
11.9317      	6.826716e-11
11.9341      	6.825509e-11
11.9366      	6.824242e-11
11.939       	6.823057e-11
11.9415      	6.821741e-11
11.9439      	6.820517e-11
11.9463      	6.819257e-11
11.9488      	6.818071e-11
11.9512      	6.816696e-11
11.9537      	6.815439e-11
11.9561      	6.814127e-11
11.9585      	6.812802e-11
11.961       	6.811535e-11
11.9634      	6.810244e-11
11.9659      	6.808879e-11
11.9683      	6.807514e-11
11.9707      	6.806204e-11
11.9732      	6.804832e-11
11.9756      	6.803510e-11
11.978       	6.802045e-11
11.9805      	6.800727e-11
11.9829      	6.799302e-11
11.9854      	6.797909e-11
11.9878      	6.796509e-11
11.9902      	6.795096e-11
